Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL,Price
HDD,,Toshiba,MK3261GSYN 320GB,425,44.3,5788,https://hdd.userbenchmark.com/SpeedTest/30/TOSHIBA-MK3261GSYN,31
HDD,ST250DM000,Seagate,Barracuda 7200.14 250GB,264,53.9,26276,https://hdd.userbenchmark.com/SpeedTest/3265/ST250DM000-1BD141,30
HDD,,Hitachi,HTS72757 750GB,332,48.7,190,https://hdd.userbenchmark.com/SpeedTest/4050/Hitachi-HTS72757,30
HDD,,Samsung,HM250HJ 250GB,372,46.4,411,https://hdd.userbenchmark.com/SpeedTest/11688/SAMSUNG-HM250HJ,30
HDD,ST3320413AS,Seagate,Barracuda 7200.12 320GB,416,44.5,5856,https://hdd.userbenchmark.com/SpeedTest/3234/ST3320413AS,30
HDD,,Hitachi,HDP72505 500GB,475,41.5,311,https://hdd.userbenchmark.com/SpeedTest/5536/Hitachi-HDP72505,30
HDD,,Toshiba,MQ01ABD032 320GB,527,39.3,7866,https://hdd.userbenchmark.com/SpeedTest/3087/TOSHIBA-MQ01ABD032,30
HDD,WD5000AAJS,WD,Blue 500GB (2007),540,38.5,9084,https://hdd.userbenchmark.com/SpeedTest/610/WDC-WD5000AAJS-00YFA0,30
HDD,,Seagate,ST9250421ASG 250GB,573,36.1,279,https://hdd.userbenchmark.com/SpeedTest/6246/ST9250421ASG,30
HDD,,Maxtor,STM3320620AS 320GB,599,34.9,1715,https://hdd.userbenchmark.com/SpeedTest/3702/MAXTOR-STM3320620AS,30
HDD,,Seagate,ST500DM005 HD502HJ 500GB,200,59.1,9153,https://hdd.userbenchmark.com/SpeedTest/3407/ST500DM005-HD502HJ,29
HDD,,Toshiba,MQ01ABD050 500GB,367,46.6,34159,https://hdd.userbenchmark.com/SpeedTest/924/TOSHIBA-MQ01ABD050,29
HDD,,Seagate,ST3320418AS 320GB,433,43.9,23661,https://hdd.userbenchmark.com/SpeedTest/168/ST3320418AS,29
HDD,ST3500418AS,Seagate,Barracuda 7200.12 500GB,250,55.2,169599,https://hdd.userbenchmark.com/SpeedTest/441/ST3500418AS,28
HDD,,,GB0500EAFYL 500GB,271,53.3,500,https://hdd.userbenchmark.com/SpeedTest/5763/GB0500EAFYL,28
HDD,WD6400AAKS,WD,Blue 640GB (2008),291,51.2,59617,https://hdd.userbenchmark.com/SpeedTest/2174/WDC-WD6400AAKS-22A7B2,28
HDD,,Hitachi,HDE721010SLA330 1TB,318,49.4,7739,https://hdd.userbenchmark.com/SpeedTest/2356/Hitachi-HDE721010SLA330,28
HDD,,Seagate,ST3500412AS 500GB,347,47.6,3887,https://hdd.userbenchmark.com/SpeedTest/5332/ST3500412AS,28
HDD,,Seagate,ST3250312AS 250GB,277,52.8,14882,https://hdd.userbenchmark.com/SpeedTest/2897/ST3250312AS,26
HDD,,Seagate,ST3320613AS 320GB,335,48.5,12880,https://hdd.userbenchmark.com/SpeedTest/1722/ST3320613AS,26
HDD,,Seagate,ST3160318AS 160GB,486,41.2,13456,https://hdd.userbenchmark.com/SpeedTest/1676/ST3160318AS,26
HDD,,Hitachi,HTS7275 750GB,305,50.5,20,https://hdd.userbenchmark.com/SpeedTest/6142/Hitachi-HTS7275,25
HDD,,Seagate,STM3250318AS 250GB,334,48.6,3309,https://hdd.userbenchmark.com/SpeedTest/5134/STM3250318AS,25
HDD,,WD,WD6400AADS-00M2B0 640GB,434,43.9,1258,https://hdd.userbenchmark.com/SpeedTest/10673/WDC-WD6400AADS-00M2B0,25
HDD,,Maxtor,STM3250310AS 250GB,466,42.1,11624,https://hdd.userbenchmark.com/SpeedTest/1239/MAXTOR-STM3250310AS,25
HDD,,Seagate,ST3250310AS 250GB,483,41.2,29660,https://hdd.userbenchmark.com/SpeedTest/205/ST3250310AS,25
HDD,,Hitachi,HTS54757 750GB,549,38,270,https://hdd.userbenchmark.com/SpeedTest/6112/Hitachi-HTS54757,25
HDD,,WD,WD3000BLFS-08YBU0 300GB,199,59.3,666,https://hdd.userbenchmark.com/SpeedTest/4420/WDC-WD3000BLFS-08YBU0,23
HDD,,,KingFast 128GB,317,49.5,12,https://hdd.userbenchmark.com/SpeedTest/9927/KingFast,23
HDD,,Seagate,ST3250310CS 250GB,477,41.5,2704,https://hdd.userbenchmark.com/SpeedTest/7048/ST3250310CS,23
HDD,,Samsung,HD161GJ 160GB,398,45.2,12373,https://hdd.userbenchmark.com/SpeedTest/2493/SAMSUNG-HD161GJ,22
HDD,,Hitachi,HDT721032SLA360 320GB,430,44.2,4917,https://hdd.userbenchmark.com/SpeedTest/3078/Hitachi-HDT721032SLA360,22
HDD,,Seagate,ST3500312CS 500GB,371,46.4,79470,https://hdd.userbenchmark.com/SpeedTest/1659/ST3500312CS,21
HDD,WD1600AAJS,WD,Blue 160GB (2007),496,40.6,45382,https://hdd.userbenchmark.com/SpeedTest/1801/WDC-WD1600AAJS-00YZCA0,21
HDD,,Maxtor,STM3320613AS 320GB,320,49.3,1891,https://hdd.userbenchmark.com/SpeedTest/4882/MAXTOR-STM3320613AS,20
HDD,,Seagate,ST320LT009-9WC142 320GB,439,43.6,721,https://hdd.userbenchmark.com/SpeedTest/4704/ST320LT009-9WC142,20
HDD,,WD,WD3200AVJS-63WDA0 320GB,440,43.5,6664,https://hdd.userbenchmark.com/SpeedTest/11043/WDC-WD3200AVJS-63WDA0,20
HDD,HM500JJ,Samsung,Spinpoint MP4 2.5 500GB,462,42.5,904,https://hdd.userbenchmark.com/SpeedTest/1178/SAMSUNG-HM500JJ,20
HDD,,Seagate,ST3320310CS 320GB,526,39.3,3203,https://hdd.userbenchmark.com/SpeedTest/10402/ST3320310CS,20
HDD,,WD,WD5000AZLX-00K4KA0 500GB,109,74.5,36497,https://hdd.userbenchmark.com/SpeedTest/5409/WDC-WD5000AZLX-00K4KA0,19
HDD,WD3200AAJS,WD,Blue 320GB (2007),410,44.8,80613,https://hdd.userbenchmark.com/SpeedTest/804/WDC-WD3200AAJS-00L7A0,19
HDD,ST320LT007,Seagate,Momentus Thin 7200 2.5 320GB,412,44.6,9717,https://hdd.userbenchmark.com/SpeedTest/1923/ST320LT007-9ZV142,19
HDD,,WD,WD800ADFS-75SLR2 80GB,558,37,257,https://hdd.userbenchmark.com/SpeedTest/268/WDC-WD800ADFS-75SLR2,19
HDD,,Hitachi,HTS72755 500GB,404,45,67,https://hdd.userbenchmark.com/SpeedTest/2252/Hitachi-HTS72755,18
HDD,,Seagate,ST9320423ASG 320GB,568,36.5,319,https://hdd.userbenchmark.com/SpeedTest/7583/ST9320423ASG,18
HDD,,Hitachi,HDS721025CLA382 250GB,286,51.8,5829,https://hdd.userbenchmark.com/SpeedTest/6106/Hitachi-HDS721025CLA382,17
HDD,,WD,WD740HLFS-01G6U0 74GB,216,57.8,335,https://hdd.userbenchmark.com/SpeedTest/2768/WDC-WD740HLFS-01G6U0,16
HDD,,WD,WD6400AAVS-00G9B1 640GB,529,39.3,2920,https://hdd.userbenchmark.com/SpeedTest/3045/WDC-WD6400AAVS-00G9B1,16
HDD,,Hitachi,HTS725050A7E63 500GB,266,53.7,22,https://hdd.userbenchmark.com/SpeedTest/12194/HTS725050A7E63,15
HDD,,Samsung,HD321HJ 320GB,385,46,4113,https://hdd.userbenchmark.com/SpeedTest/6799/SAMSUNG-HD321HJ,15
HDD,,WD,WD2502ABYS-18B7A0 250GB,292,51,1226,https://hdd.userbenchmark.com/SpeedTest/4931/WDC-WD2502ABYS-18B7A0,12
HDD,,Samsung,MMCRE28G8MXP-0VBL1 128GB,467,42.1,46,https://hdd.userbenchmark.com/SpeedTest/5433/SAMSUNG-MMCRE28G8MXP-0VBL1,12
HDD,,WD,WD1500HLHX-01JJPV0 150GB,135,69.2,560,https://hdd.userbenchmark.com/SpeedTest/5038/WDC-WD1500HLHX-01JJPV0,10
HDD,,Samsung,HD250HJ 250GB,458,42.7,9883,https://hdd.userbenchmark.com/SpeedTest/2247/SAMSUNG-HD250HJ,10
HDD,,WD,WD2500AVJS-63B6A0 250GB,538,38.5,1428,https://hdd.userbenchmark.com/SpeedTest/11610/WDC-WD2500AVJS-63B6A0,10
HDD,,WD,WD1500HLFS-01G6U1 150GB,232,56.7,6471,https://hdd.userbenchmark.com/SpeedTest/2890/WDC-WD1500HLFS-01G6U1,9
HDD,,WD,WD800HLFS-75G6U0 80GB,249,55.4,656,https://hdd.userbenchmark.com/SpeedTest/5888/WDC-WD800HLFS-75G6U0,6
