Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL,Price
GPU,,Nvidia,Quadro RTX 8000,6,177,220,https://gpu.userbenchmark.com/SpeedTest/762332/NVIDIA-Quadro-RTX-8000,8120
GPU,,Nvidia,Quadro GP100,28,107,104,https://gpu.userbenchmark.com/SpeedTest/279788/NVIDIA-Quadro-GP100,8050
GPU,,Nvidia,Quadro RTX A6000,2,207,1,https://gpu.userbenchmark.com/SpeedTest/1300600/NVIDIA-Quadro-RTX-A6000,6500
GPU,,Nvidia,Quadro RTX 6000,8,173,581,https://gpu.userbenchmark.com/SpeedTest/736712/NVIDIA-Quadro-RTX-6000,4696
GPU,,Nvidia,Quadro P6000,19,130,571,https://gpu.userbenchmark.com/SpeedTest/187394/NVIDIA-Quadro-P6000,4300
GPU,,Nvidia,Titan V,10,161,736,https://gpu.userbenchmark.com/SpeedTest/395529/NVIDIA-TITAN-V,3100
GPU,,Nvidia,RTX 3090,1,231,47180,https://gpu.userbenchmark.com/Nvidia-RTX-3090/Rating/4081,2699
GPU,,Nvidia,Quadro P5000,42,91.1,5941,https://gpu.userbenchmark.com/SpeedTest/197331/NVIDIA-Quadro-P5000,2343
GPU,,Nvidia,Quadro RTX 5000,15,135,1099,https://gpu.userbenchmark.com/SpeedTest/712800/NVIDIA-Quadro-RTX-5000,2176
GPU,,Nvidia,Titan RTX,5,189,1627,https://gpu.userbenchmark.com/SpeedTest/664199/NVIDIA-TITAN-RTX,2150
GPU,900-1G150-2500-000,Nvidia, Titan RTX 24GB,5,189,1627,https://gpu.userbenchmark.com/SpeedTest/664199/NVIDIA-TITAN-RTX,2150
GPU,,AMD,RX 6900-XT,4,190,7831,https://gpu.userbenchmark.com/AMD-RX-6900-XT/Rating/4091,1844
GPU,,Nvidia,RTX 3080,3,205,130095,https://gpu.userbenchmark.com/Nvidia-RTX-3080/Rating/4080,1359
GPU,,Nvidia,Titan Xp,12,144,5420,https://gpu.userbenchmark.com/SpeedTest/265423/NVIDIA-TITAN-Xp,1349
GPU,,Nvidia,GTX Titan X,56,77.1,11211,https://gpu.userbenchmark.com/Nvidia-GTX-Titan-X/Rating/3282,1261
GPU,12G-P4-2992-KR,EVGA, GTX TITAN X 12GB SC,56,77.1,11211,https://gpu.userbenchmark.com/Nvidia-GTX-Titan-X/Rating/3282,1261
GPU,GTXTITANX-12GD5,Asus, GTX TITAN X 12GB,56,77.1,11211,https://gpu.userbenchmark.com/Nvidia-GTX-Titan-X/Rating/3282,1261
GPU,12G-P4-2990-KR,EVGA, GTX TITAN X 12GB,56,77.1,11211,https://gpu.userbenchmark.com/Nvidia-GTX-Titan-X/Rating/3282,1261
GPU,,Nvidia,Titan X Pascal,17,134,6656,https://gpu.userbenchmark.com/SpeedTest/158352/NVIDIA-TITAN-X-Pascal,1236
GPU,900-1G611-2500-000,Nvidia,Titan X Pascal 12GB,17,134,6656,https://gpu.userbenchmark.com/SpeedTest/158352/NVIDIA-TITAN-X-Pascal,1236
GPU,,Nvidia,RTX 2080-Ti,7,175,269605,https://gpu.userbenchmark.com/Nvidia-RTX-2080-Ti/Rating/4027,1199
GPU,ZT-T20810D-10P,Zotac, RTX 2080 Ti 11GB GAMING AMP SPECTRA RGB,7,175,269605,https://gpu.userbenchmark.com/Nvidia-RTX-2080-Ti/Rating/4027,1199
GPU,DUAL-RTX2080TI-O11G,Asus, RTX 2080 Ti 11GB Dual-fan OC,7,175,269605,https://gpu.userbenchmark.com/Nvidia-RTX-2080-Ti/Rating/4027,1199
GPU,RTX 2080 Ti GAMING X TRIO,MSI, RTX 2080 Ti 11GB Gaming,7,175,269605,https://gpu.userbenchmark.com/Nvidia-RTX-2080-Ti/Rating/4027,1199
GPU,GV-N208TGAMING OC-11GC,Gigabyte, RTX 2080 Ti 11GB Gaming OC,7,175,269605,https://gpu.userbenchmark.com/Nvidia-RTX-2080-Ti/Rating/4027,1199
GPU,ROG-STRIX-RTX2080TI-O11G-GAMING,Asus, RTX 2080 Ti 11GB ROG Strix,7,175,269605,https://gpu.userbenchmark.com/Nvidia-RTX-2080-Ti/Rating/4027,1199
GPU,11G-P4-2487-KR,EVGA, RTX 2080 Ti 11GB FTW3 Ultra Gaming,7,175,269605,https://gpu.userbenchmark.com/Nvidia-RTX-2080-Ti/Rating/4027,1199
GPU,11G-P4-2281-KR,EVGA, RTX 2080 Ti 11GB Black,7,175,269605,https://gpu.userbenchmark.com/Nvidia-RTX-2080-Ti/Rating/4027,1199
GPU,GV-N208TAORUS X-11GC,Gigabyte, RTX 2080 Ti 11GB Xtreme,7,175,269605,https://gpu.userbenchmark.com/Nvidia-RTX-2080-Ti/Rating/4027,1199
GPU,,Nvidia,GTX Titan,91,47.4,5310,https://gpu.userbenchmark.com/Nvidia-GTX-Titan/Rating/2191,936
GPU,,Nvidia,Quadro RTX 4000,39,95,4148,https://gpu.userbenchmark.com/SpeedTest/716215/NVIDIA-Quadro-RTX-4000,886
GPU,,AMD,Vega Frontier Edition,43,91.1,1569,https://gpu.userbenchmark.com/AMD-Vega-Frontier-Edition/Rating/3929,860
GPU,100-506061,AMD,Radeon Vega Frontier Edition Air,43,91.1,1569,https://gpu.userbenchmark.com/AMD-Vega-Frontier-Edition/Rating/3929,860
GPU,,Nvidia,GTX Titan Black,84,52.6,3055,https://gpu.userbenchmark.com/Nvidia-GTX-Titan-Black/Rating/3158,860
GPU,,Nvidia,GTX 980-Ti,52,80.3,165532,https://gpu.userbenchmark.com/Nvidia-GTX-980-Ti/Rating/3439,857
GPU,06G-P4-4995-KR,EVGA, GTX 980 Ti 6GB ACX SC+ ACX 2.0+ w/BP,52,80.3,165532,https://gpu.userbenchmark.com/Nvidia-GTX-980-Ti/Rating/3439,857
GPU,06G-P4-4992-KR,EVGA, GTX 980 Ti 6GB SC,52,80.3,165532,https://gpu.userbenchmark.com/Nvidia-GTX-980-Ti/Rating/3439,857
GPU,GTX980TI-6GD5,Asus, GTX 980 Ti 6GB,52,80.3,165532,https://gpu.userbenchmark.com/Nvidia-GTX-980-Ti/Rating/3439,857
GPU,GTX 980TI GAMING 6G,MSI, GTX 980 Ti 6GB Gaming,52,80.3,165532,https://gpu.userbenchmark.com/Nvidia-GTX-980-Ti/Rating/3439,857
GPU,GV-N98TG1 GAMING-6GD,Gigabyte, GTX 980 Ti 6GB GV-N98TG1,52,80.3,165532,https://gpu.userbenchmark.com/Nvidia-GTX-980-Ti/Rating/3439,857
GPU,GV-N98TWF3OC-6GD,Gigabyte, GTX 980 Ti 6GB Windforce 3X OC,52,80.3,165532,https://gpu.userbenchmark.com/Nvidia-GTX-980-Ti/Rating/3439,857
GPU,GTX 980Ti GAMING 6G GOLDEN EDITION,MSI, GTX 980 TI 6GB OC GOLDEN LE,52,80.3,165532,https://gpu.userbenchmark.com/Nvidia-GTX-980-Ti/Rating/3439,857
GPU,06G-P4-0998-KR,EVGA, GTX 980 Ti 6GB Classified Gaming ACX 2.0+,52,80.3,165532,https://gpu.userbenchmark.com/Nvidia-GTX-980-Ti/Rating/3439,857
GPU,,AMD,Radeon-VII,26,112,10400,https://gpu.userbenchmark.com/AMD-Radeon-VII/Rating/4035,723
GPU,21291-01-40G,AMD, Radeon VII 16GB,26,112,10400,https://gpu.userbenchmark.com/AMD-Radeon-VII/Rating/4035,723
GPU,RADEONVII-16G,AMD, Radeon VII 16GB,26,112,10400,https://gpu.userbenchmark.com/AMD-Radeon-VII/Rating/4035,723
GPU,,Nvidia,RTX 2080S (Super),13,138,183828,https://gpu.userbenchmark.com/Nvidia-RTX-2080S-Super/Rating/4050,720
GPU,GV-N208SGAMING OC-8GC,Gigabyte, RTX 2080 Super 8GB Gaming,13,138,183828,https://gpu.userbenchmark.com/Nvidia-RTX-2080S-Super/Rating/4050,720
GPU,08GP43183KR,EVGA, RTX 2080 Super 8GB XC Ultra,13,138,183828,https://gpu.userbenchmark.com/Nvidia-RTX-2080S-Super/Rating/4050,720
GPU,RTX 2080 Super Gaming X Trio,MSI, RTX 2080 Super 8GB Gaming X,13,138,183828,https://gpu.userbenchmark.com/Nvidia-RTX-2080S-Super/Rating/4050,720
GPU,ROG-STRIX-RTX2080S-A8G-Gaming,Asus, RTX 2080 Super 8GB ROG Strix A8G,13,138,183828,https://gpu.userbenchmark.com/Nvidia-RTX-2080S-Super/Rating/4050,720
GPU,ROG-STRIX-RTX2080S-O8G-Gaming,Asus, RTX 2080 Super 8GB ROG Strix O8G,13,138,183828,https://gpu.userbenchmark.com/Nvidia-RTX-2080S-Super/Rating/4050,720
GPU,RTX 2080 Super Ventus XS OC,MSI, RTX 2080 Super 8GB Ventus XS OC,13,138,183828,https://gpu.userbenchmark.com/Nvidia-RTX-2080S-Super/Rating/4050,720
GPU,RTX 2080 SUPER VENTUS OC,MSI, RTX 2080 Super 8GB Ventus OC,13,138,183828,https://gpu.userbenchmark.com/Nvidia-RTX-2080S-Super/Rating/4050,720
GPU,Gv-N208SWF3OC-8GD,Gigabyte, RTX 2080 Super 8GB Windforce,13,138,183828,https://gpu.userbenchmark.com/Nvidia-RTX-2080S-Super/Rating/4050,720
GPU,08G-P4-3081-KR,EVGA, RTX 2080 Super 8GB Black Gaming,13,138,183828,https://gpu.userbenchmark.com/Nvidia-RTX-2080S-Super/Rating/4050,720
GPU,GV-N208SAORUS-8GC,Gigabyte, RTX 2080 Super 8GB Aorus Windforce,13,138,183828,https://gpu.userbenchmark.com/Nvidia-RTX-2080S-Super/Rating/4050,720
GPU,,Nvidia,RTX 2080S (Super Mobile),22,122,918,https://gpu.userbenchmark.com/SpeedTest/1188513/NVIDIA-GeForce-RTX-2080-Super,719
GPU,,AMD,RX Vega-64LC (Liquid Cooled),33,99.6,3289,https://gpu.userbenchmark.com/SpeedTest/353890/Radeon-RX-Vega,649
GPU,GV-RXVEGA64X W-8GD-B,AMD, RX Vega 64 8GB LC,33,99.6,3289,https://gpu.userbenchmark.com/SpeedTest/353890/Radeon-RX-Vega,649
GPU,21275-00-40G,AMD, RX Vega 64 8GB LC,33,99.6,3289,https://gpu.userbenchmark.com/SpeedTest/353890/Radeon-RX-Vega,649
GPU,RX-VEGMXWFXW,AMD, RX Vega 64 8GB LC,33,99.6,3289,https://gpu.userbenchmark.com/SpeedTest/353890/Radeon-RX-Vega,649
GPU,,Nvidia,GTX 1660S (Super),60,71.1,252267,https://gpu.userbenchmark.com/Nvidia-GTX-1660S-Super/Rating/4056,632
GPU,GTX 1660 Super Ventus XS OC,MSI, GTX 1660 Super 6GB Ventus XS OC,60,71.1,252267,https://gpu.userbenchmark.com/Nvidia-GTX-1660S-Super/Rating/4056,632
GPU,GV-N166SOC-6GD,Gigabyte, GTX 1660 Super 6GB OC,60,71.1,252267,https://gpu.userbenchmark.com/Nvidia-GTX-1660S-Super/Rating/4056,632
GPU,06G-P4-1068-KR,EVGA, GTX 1660 Super 6GB SC Ultra Gaming,60,71.1,252267,https://gpu.userbenchmark.com/Nvidia-GTX-1660S-Super/Rating/4056,632
GPU,ZT-T16620F-10L,Zotac, GTX 1660 Super 6GB Compact,60,71.1,252267,https://gpu.userbenchmark.com/Nvidia-GTX-1660S-Super/Rating/4056,632
GPU,GTX 1660 Super Gaming X,MSI, GTX 1660 Super 6GB Gaming X,60,71.1,252267,https://gpu.userbenchmark.com/Nvidia-GTX-1660S-Super/Rating/4056,632
GPU,DUAL-GTX1660S-O6G-EVO,Asus, GTX 1660 Super 6GB Dual Evo,60,71.1,252267,https://gpu.userbenchmark.com/Nvidia-GTX-1660S-Super/Rating/4056,632
GPU,TUF-GTX1660S-O6G-GAMING,Asus, GTX 1660 Super 6GB TUF Gaming,60,71.1,252267,https://gpu.userbenchmark.com/Nvidia-GTX-1660S-Super/Rating/4056,632
GPU,,AMD,RX 6800-XT,9,161,10020,https://gpu.userbenchmark.com/AMD-RX-6800-XT/Rating/4089,559
GPU,,Nvidia,RTX 2070S (Super),24,119,470593,https://gpu.userbenchmark.com/Nvidia-RTX-2070S-Super/Rating/4048,529
GPU,08G-P4-3173-KR,EVGA, RTX 2070 Super 8GB SC XC Ultra Gaming,24,119,470593,https://gpu.userbenchmark.com/Nvidia-RTX-2070S-Super/Rating/4048,529
GPU,GV-N207SGAMING OC-8GC,Gigabyte, RTX 2070 Super 8GB Gaming,24,119,470593,https://gpu.userbenchmark.com/Nvidia-RTX-2070S-Super/Rating/4048,529
GPU,RTX 2070 SUPER VENTUS OC,MSI, RTX 2070 Super 8GB Ventus,24,119,470593,https://gpu.userbenchmark.com/Nvidia-RTX-2070S-Super/Rating/4048,529
GPU,GV-N207SWF3OC-8GD,Gigabyte, RTX 2070 Super 8GB 3X Windforce,24,119,470593,https://gpu.userbenchmark.com/Nvidia-RTX-2070S-Super/Rating/4048,529
GPU,GV-N207SGAMING OC-8GD,Gigabyte, RTX 2070 Super 8GB 3X Gaming,24,119,470593,https://gpu.userbenchmark.com/Nvidia-RTX-2070S-Super/Rating/4048,529
GPU,RTX 2070 Super GAMING X,MSI, RTX 2070 Super 8GB Gaming X,24,119,470593,https://gpu.userbenchmark.com/Nvidia-RTX-2070S-Super/Rating/4048,529
GPU,08G-P4-3071-KR,EVGA, RTX 2070 Super 8GB Super Black Gaming,24,119,470593,https://gpu.userbenchmark.com/Nvidia-RTX-2070S-Super/Rating/4048,529
GPU,DUAL-RTX-2070S-O8G-EVO,Asus, RTX 2070 Super 8GB Dual Evo,24,119,470593,https://gpu.userbenchmark.com/Nvidia-RTX-2070S-Super/Rating/4048,529
GPU,ZT-T20710E-10M,Zotac, RTX 2070 Super 8GB Mini,24,119,470593,https://gpu.userbenchmark.com/Nvidia-RTX-2070S-Super/Rating/4048,529
GPU,08G-P4-2072-KR,EVGA, RTX 2070 Super 8GB KO Gaming,24,119,470593,https://gpu.userbenchmark.com/Nvidia-RTX-2070S-Super/Rating/4048,529
GPU,,AMD,RX 6800,16,134,6526,https://gpu.userbenchmark.com/AMD-RX-6800/Rating/4088,499
GPU,,Nvidia,RTX 2070,29,106,357471,https://gpu.userbenchmark.com/Nvidia-RTX-2070/Rating/4029,479
GPU,GV-N2070GAMING OC-8GC,Gigabyte, RTX 2070 8GB Gaming OC,29,106,357471,https://gpu.userbenchmark.com/Nvidia-RTX-2070/Rating/4029,479
GPU,08G-P4-2172-KR,EVGA, RTX 2070 8GB XC Gaming Dual HDB,29,106,357471,https://gpu.userbenchmark.com/Nvidia-RTX-2070/Rating/4029,479
GPU,RTX 2070 GAMING Z 8G,MSI, RTX 2070 8GB Gaming Z,29,106,357471,https://gpu.userbenchmark.com/Nvidia-RTX-2070/Rating/4029,479
GPU,08G-P4-2173-KR,EVGA, RTX 2070 8GB XC Ultra Gaming,29,106,357471,https://gpu.userbenchmark.com/Nvidia-RTX-2070/Rating/4029,479
GPU,ROG-STRIX-RTX2070-O8G-GAMING,Asus, RTX 2070 8GB ROG STRIX,29,106,357471,https://gpu.userbenchmark.com/Nvidia-RTX-2070/Rating/4029,479
GPU,RTX 2070 ARMOR 8G OC,MSI, RTX 2070 8GB Armor OC,29,106,357471,https://gpu.userbenchmark.com/Nvidia-RTX-2070/Rating/4029,479
GPU,GV-N2070WF3-8GC,Gigabyte, RTX 2070 8GB Windforce,29,106,357471,https://gpu.userbenchmark.com/Nvidia-RTX-2070/Rating/4029,479
GPU,08G-P4-1071-KR,EVGA, RTX 2070 8GB Black Gaming,29,106,357471,https://gpu.userbenchmark.com/Nvidia-RTX-2070/Rating/4029,479
GPU,ZT-T20700E-10P,Zotac, RTX 2070 8GB Mini,29,106,357471,https://gpu.userbenchmark.com/Nvidia-RTX-2070/Rating/4029,479
GPU,DUAL-RTX-2070-8G,Asus, RTX 2070 8GB Dual,29,106,357471,https://gpu.userbenchmark.com/Nvidia-RTX-2070/Rating/4029,479
GPU,GeForce RTX 2070 TRI FROZR,MSI, RTX 2070 8GB Tri Frozr,29,106,357471,https://gpu.userbenchmark.com/Nvidia-RTX-2070/Rating/4029,479
GPU,,AMD,RX Vega-56,51,82.8,71577,https://gpu.userbenchmark.com/AMD-RX-Vega-56/Rating/3938,478
GPU,21276-00-20G,AMD, RX Vega 56 8GB,51,82.8,71577,https://gpu.userbenchmark.com/AMD-RX-Vega-56/Rating/3938,478
GPU,RX-VEGMLBFX6,AMD, RX Vega 56 8GB,51,82.8,71577,https://gpu.userbenchmark.com/AMD-RX-Vega-56/Rating/3938,478
GPU,GV-RXVEGA56-8GD-B,AMD, RX Vega 56 8GB,51,82.8,71577,https://gpu.userbenchmark.com/AMD-RX-Vega-56/Rating/3938,478
GPU,RX Vega 56 Air Boost 8G OC,MSI, RX Vega 56 8GB Gaming Air Boost,51,82.8,71577,https://gpu.userbenchmark.com/AMD-RX-Vega-56/Rating/3938,478
GPU,GV-RXVEGA56GAMING OC-8GD,Gigabyte, RX Vega 56 8GB OC,51,82.8,71577,https://gpu.userbenchmark.com/AMD-RX-Vega-56/Rating/3938,478
GPU,11276-02-40G,Sapphire, RX Vega 56 8GB Pulse,51,82.8,71577,https://gpu.userbenchmark.com/AMD-RX-Vega-56/Rating/3938,478
GPU,90-GA0900-00UANF,ASRock,ASRock RX Vega 56 8GB Phantom Gaming X,51,82.8,71577,https://gpu.userbenchmark.com/AMD-RX-Vega-56/Rating/3938,478
GPU,,Nvidia,RTX 2060S (Super),34,99.5,229452,https://gpu.userbenchmark.com/Nvidia-RTX-2060S-Super/Rating/4049,473
GPU,GV-N206SGAMING OC-8GC,Gigabyte, RTX 2060 Super 8GB Gaming,34,99.5,229452,https://gpu.userbenchmark.com/Nvidia-RTX-2060S-Super/Rating/4049,473
GPU,08G-P4-3163-KR,EVGA, RTX 2060 Super 8GB SC XC Ultra Gaming,34,99.5,229452,https://gpu.userbenchmark.com/Nvidia-RTX-2060S-Super/Rating/4049,473
GPU,RTX 2060 Super Gaming X,MSI, RTX 2060 Super 8GB Gaming X,34,99.5,229452,https://gpu.userbenchmark.com/Nvidia-RTX-2060S-Super/Rating/4049,473
GPU,GV-N206SWF2OC-8GD,Gigabyte, RTX 2060 Super 8GB Windforce OC,34,99.5,229452,https://gpu.userbenchmark.com/Nvidia-RTX-2060S-Super/Rating/4049,473
GPU,GV-N206SAORUS-8GC,Gigabyte, RTX 2060 Super 8GB Aorus,34,99.5,229452,https://gpu.userbenchmark.com/Nvidia-RTX-2060S-Super/Rating/4049,473
GPU,08G-P4-3062-KR,EVGA, RTX 2060 8GB Super SC Black,34,99.5,229452,https://gpu.userbenchmark.com/Nvidia-RTX-2060S-Super/Rating/4049,473
GPU,08G-P4-3067,EVGA, RTX 2060 Super 8GB SC Ultra Gaming,34,99.5,229452,https://gpu.userbenchmark.com/Nvidia-RTX-2060S-Super/Rating/4049,473
GPU,ZT-T20610E-10M,Zotac, RTX 2060 Super 8GB Mini Gaming,34,99.5,229452,https://gpu.userbenchmark.com/Nvidia-RTX-2060S-Super/Rating/4049,473
GPU,,AMD,RX 5700XT 50th Anniversary,30,106,3464,https://gpu.userbenchmark.com/SpeedTest/845537/AMD-Radeon-RX-5700-XT-50th-Anniversary,449
GPU,,AMD,RX 5700-XT,32,105,324935,https://gpu.userbenchmark.com/AMD-RX-5700-XT/Rating/4045,435
GPU,AXRX 5700XT 8GBD6-M3DH,AMD, RX 5700 XT 8GB,32,105,324935,https://gpu.userbenchmark.com/AMD-RX-5700-XT/Rating/4045,435
GPU,21293-01-40G,AMD, RX 5700 XT 8GB,32,105,324935,https://gpu.userbenchmark.com/AMD-RX-5700-XT/Rating/4045,435
GPU,RX-57XT8MFD6,AMD, RX 5700 XT 8GB,32,105,324935,https://gpu.userbenchmark.com/AMD-RX-5700-XT/Rating/4045,435
GPU,Radeon RX 5700 XT 8G,AMD, RX 5700 XT 8GB Gaming,32,105,324935,https://gpu.userbenchmark.com/AMD-RX-5700-XT/Rating/4045,435
GPU,RX5700XT-8G,AMD, RX 5700 XT 8GB,32,105,324935,https://gpu.userbenchmark.com/AMD-RX-5700-XT/Rating/4045,435
GPU,GV-R57XT-8GD-B,AMD, RX 5700 XT 8GB,32,105,324935,https://gpu.userbenchmark.com/AMD-RX-5700-XT/Rating/4045,435
GPU,11293-01-20G,Sapphire, RX 5700 XT 8GB Pulse,32,105,324935,https://gpu.userbenchmark.com/AMD-RX-5700-XT/Rating/4045,435
GPU,AXRX 5700XT 8GBD6-3DHE/OC,PowerColor, RX 5700 XT 8GB Red Devil,32,105,324935,https://gpu.userbenchmark.com/AMD-RX-5700-XT/Rating/4045,435
GPU,AXRX 5700XT 8GBD6-3DHR/OC,PowerColor, RX 5700 XT 8GB Red Dragon,32,105,324935,https://gpu.userbenchmark.com/AMD-RX-5700-XT/Rating/4045,435
GPU,11293-03-40G,Sapphire, RX 5700 XT 8GB Nitro+,32,105,324935,https://gpu.userbenchmark.com/AMD-RX-5700-XT/Rating/4045,435
GPU,11293-01-20G,Sapphire, RX 5700 XT 8GB Pulse,32,105,324935,https://gpu.userbenchmark.com/AMD-RX-5700-XT/Rating/4045,435
GPU,GV-R57XTGAMING OC-8GD,Gigabyte, RX 5700 XT 8GB Gaming OC,32,105,324935,https://gpu.userbenchmark.com/AMD-RX-5700-XT/Rating/4045,435
GPU,Rx-57XT8TBD8,XFX, RX 5700 XT 8GB Thicc III Ultra,32,105,324935,https://gpu.userbenchmark.com/AMD-RX-5700-XT/Rating/4045,435
GPU,RX-57XT8TFD8,XFX, RX 5700 XT 8GB Thicc III,32,105,324935,https://gpu.userbenchmark.com/AMD-RX-5700-XT/Rating/4045,435
GPU,TUF-3-RX5700XT-O8G-EVO-GAMING,Asus, RX 5700 XT 8GB TUF Gaming 3,32,105,324935,https://gpu.userbenchmark.com/AMD-RX-5700-XT/Rating/4045,435
GPU,ROG-STRIX-RX5700XT-O8G-GAMING,Asus, RX 5700 XT 8GB ROG Strix ,32,105,324935,https://gpu.userbenchmark.com/AMD-RX-5700-XT/Rating/4045,435
GPU,,Nvidia,RTX 3070,11,153,181519,https://gpu.userbenchmark.com/Nvidia-RTX-3070/Rating/4083,430
GPU,,Nvidia,GTX 980,69,60.7,132239,https://gpu.userbenchmark.com/Nvidia-GTX-980/Rating/2576,430
GPU,04G-P4-2983-KR,EVGA, GTX 980 4GB SC ACX 2.0,69,60.7,132239,https://gpu.userbenchmark.com/Nvidia-GTX-980/Rating/2576,430
GPU,GTX 980 GAMING 4G,MSI, GTX 980 4GB GAMING,69,60.7,132239,https://gpu.userbenchmark.com/Nvidia-GTX-980/Rating/2576,430
GPU,STRIX-GTX980-DC2OC-4GD5,Asus, GTX 980 4GB STRIX OC,69,60.7,132239,https://gpu.userbenchmark.com/Nvidia-GTX-980/Rating/2576,430
GPU,,AMD,RX 6700-XT,23,119,5312,https://gpu.userbenchmark.com/AMD-RX-6700-XT/Rating/4109,413
GPU,,AMD,RX 5700,47,87.7,57452,https://gpu.userbenchmark.com/AMD-RX-5700/Rating/4046,413
GPU,AXRX 5700 8GBD6-M3DH,AMD, RX 5700 8GB,47,87.7,57452,https://gpu.userbenchmark.com/AMD-RX-5700/Rating/4046,413
GPU,21294-01-20G,AMD, RX 5700 8GB,47,87.7,57452,https://gpu.userbenchmark.com/AMD-RX-5700/Rating/4046,413
GPU,RX-57XL8MFG6,AMD, RX 5700 8GB,47,87.7,57452,https://gpu.userbenchmark.com/AMD-RX-5700/Rating/4046,413
GPU,R5700XT8,AMD, RX 5700 8GB,47,87.7,57452,https://gpu.userbenchmark.com/AMD-RX-5700/Rating/4046,413
GPU,11294-01-20G,Sapphire, RX 5700 8GB Pulse,47,87.7,57452,https://gpu.userbenchmark.com/AMD-RX-5700/Rating/4046,413
GPU,R5700MHC,MSI, RX 5700 8GB Mech,47,87.7,57452,https://gpu.userbenchmark.com/AMD-RX-5700/Rating/4046,413
GPU,11294-01-20G,Sapphire, RX 5700 8GB Pulse,47,87.7,57452,https://gpu.userbenchmark.com/AMD-RX-5700/Rating/4046,413
GPU,AXRX 5700 8GBD6-3DHE/OC,PowerColor, RX 5700 8GB Red Devil,47,87.7,57452,https://gpu.userbenchmark.com/AMD-RX-5700/Rating/4046,413
GPU,RX-57XL8LBD6,XFX, RX 5700 8GB DD Ultra,47,87.7,57452,https://gpu.userbenchmark.com/AMD-RX-5700/Rating/4046,413
GPU,GV-R57GAMING OC-8GD,Gigabyte, RX 5700 8GB Gaming OC,47,87.7,57452,https://gpu.userbenchmark.com/AMD-RX-5700/Rating/4046,413
GPU,RX 5700 Evoke OC,MSI, RX 5700 8GB Evoke OC,47,87.7,57452,https://gpu.userbenchmark.com/AMD-RX-5700/Rating/4046,413
GPU,,Nvidia,RTX 2080,20,130,233284,https://gpu.userbenchmark.com/Nvidia-RTX-2080/Rating/4026,400
GPU,RTX 2080 GAMING X TRIO,MSI, RTX 2080 8GB Gaming X Trio,20,130,233284,https://gpu.userbenchmark.com/Nvidia-RTX-2080/Rating/4026,400
GPU,GV-N2080WF3OC-8GC,Gigabyte, RTX 2080 8GB Windforce OC,20,130,233284,https://gpu.userbenchmark.com/Nvidia-RTX-2080/Rating/4026,400
GPU,DUAL-RTX2080-O8G,Asus, RTX 2080 8GB Dual OC,20,130,233284,https://gpu.userbenchmark.com/Nvidia-RTX-2080/Rating/4026,400
GPU,GV-N2080GAMING OC-8GC,Gigabyte, RTX 2080 8GB Gaming OC,20,130,233284,https://gpu.userbenchmark.com/Nvidia-RTX-2080/Rating/4026,400
GPU,08G-P4-2183-KR,EVGA, RTX 2080 8GB XC Ultra Gaming,20,130,233284,https://gpu.userbenchmark.com/Nvidia-RTX-2080/Rating/4026,400
GPU,ROG-STRIX-RTX2080-O8G-GAMING,Asus, RTX 2080 8GB ROG STRIX,20,130,233284,https://gpu.userbenchmark.com/Nvidia-RTX-2080/Rating/4026,400
GPU,08G-P4-2182-KR,EVGA, RTX 2080 8GB XC Gaming,20,130,233284,https://gpu.userbenchmark.com/Nvidia-RTX-2080/Rating/4026,400
GPU,,AMD,R9 Fury-X,65,67,7037,https://gpu.userbenchmark.com/AMD-R9-Fury-X/Rating/3498,384
GPU,R9-FURY-4QFA,AMD, R9 FURY X 4GB,65,67,7037,https://gpu.userbenchmark.com/AMD-R9-Fury-X/Rating/3498,384
GPU,21246-00-40G,AMD, R9 Fury X 4GB ,65,67,7037,https://gpu.userbenchmark.com/AMD-R9-Fury-X/Rating/3498,384
GPU,GV-R9FURYX-4GD-B,AMD, R9 Fury X 4GB,65,67,7037,https://gpu.userbenchmark.com/AMD-R9-Fury-X/Rating/3498,384
GPU,08G-P4-2083-KR,EVGA, RTX 2080 Super 8GB KO Dual,13,138,183828,https://gpu.userbenchmark.com/Nvidia-RTX-2080S-Super/Rating/4050,357
GPU,,Nvidia,GTX 1080-Ti,14,136,718166,https://gpu.userbenchmark.com/Nvidia-GTX-1080-Ti/Rating/3918,357
GPU,11G-P4-6390-KR,EVGA, GTX 1080 Ti 11GB Founders Edition,14,136,718166,https://gpu.userbenchmark.com/Nvidia-GTX-1080-Ti/Rating/3918,357
GPU,GV-N108TD5X-B,Nvidia, GTX 1080 Ti 11GB Founders Edition,14,136,718166,https://gpu.userbenchmark.com/Nvidia-GTX-1080-Ti/Rating/3918,357
GPU,GTX 1080 Ti Founders Edition,Nvidia, GTX 1080 Ti 11GB Founders Edition,14,136,718166,https://gpu.userbenchmark.com/Nvidia-GTX-1080-Ti/Rating/3918,357
GPU,ZT-P10810A-10P,Nvidia, GTX 1080 Ti 11GB Founders Edition,14,136,718166,https://gpu.userbenchmark.com/Nvidia-GTX-1080-Ti/Rating/3918,357
GPU,GTX1080TI-FE,Asus, GTX 1080 Ti 11GB Founders Edition,14,136,718166,https://gpu.userbenchmark.com/Nvidia-GTX-1080-Ti/Rating/3918,357
